"tipo_alteracao";"categoria_alteracao";"num_convenio";"cod_tci";"campo";"valor_anterior";"valor_atual"
"alterado";"derivados_tempo";"964831";"1-1991469";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964831";"1-1991469";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"964832";"1-1996017";"prazo_pub_licitacao_calc";"2025-02-08";""
"alterado";"derivados_tempo";"964832";"1-1996017";"prazo_homolog_licitacao_calc";"2025-03-28";"2026-06-01"
"alterado";"derivados_tempo";"964832";"1-1996017";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964832";"1-1996017";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964833";"1-1986911";"prazo_pub_licitacao_calc";"2025-08-23";""
"alterado";"derivados_tempo";"964833";"1-1986911";"prazo_homolog_licitacao_calc";"2025-10-04";"2026-06-01"
"alterado";"derivados_tempo";"964833";"1-1986911";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964833";"1-1986911";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964834";"1-1996022";"prazo_pub_licitacao_calc";"2025-02-13";""
"alterado";"derivados_tempo";"964834";"1-1996022";"prazo_homolog_licitacao_calc";"2025-03-29";"2026-06-01"
"alterado";"derivados_tempo";"964834";"1-1996022";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964834";"1-1996022";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964835";"1-1996023";"prazo_pub_licitacao_calc";"2025-03-12";""
"alterado";"derivados_tempo";"964835";"1-1996023";"prazo_homolog_licitacao_calc";"2025-03-29";"2026-06-01"
"alterado";"derivados_tempo";"964835";"1-1996023";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964835";"1-1996023";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964836";"1-1989401";"prazo_pub_licitacao_calc";"2025-12-04";""
"alterado";"derivados_tempo";"964836";"1-1989401";"prazo_homolog_licitacao_calc";"2026-04-03";"2026-06-01"
"alterado";"derivados_tempo";"964836";"1-1989401";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964836";"1-1989401";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964837";"1-1985152";"prazo_pub_licitacao_calc";"2025-08-20";""
"alterado";"derivados_tempo";"964837";"1-1985152";"prazo_homolog_licitacao_calc";"2025-11-08";"2026-06-01"
"alterado";"derivados_tempo";"964837";"1-1985152";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964837";"1-1985152";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964838";"1-1991463";"prazo_pub_licitacao_calc";"2026-01-15";""
"alterado";"derivados_tempo";"964838";"1-1991463";"prazo_homolog_licitacao_calc";"2026-06-27";"2026-06-01"
"alterado";"derivados_tempo";"964838";"1-1991463";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"964838";"1-1991463";"status_homolog_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"964839";"1-1986859";"prazo_pub_licitacao_calc";"2025-09-25";""
"alterado";"derivados_tempo";"964839";"1-1986859";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964839";"1-1986859";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"964839";"1-1986859";"status_homolog_licitacao_calc";"Inconsistência de base";""
"alterado";"derivados_tempo";"964840";"1-1991705";"prazo_pub_licitacao_calc";"2025-02-12";""
"alterado";"derivados_tempo";"964840";"1-1991705";"prazo_homolog_licitacao_calc";"2025-07-10";"2026-06-01"
"alterado";"derivados_tempo";"964840";"1-1991705";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"964840";"1-1991705";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964841";"1-1991123";"prazo_pub_licitacao_calc";"2025-09-02";""
"alterado";"derivados_tempo";"964841";"1-1991123";"status_regra_casa_civil_calc";"Não cumpriu";"Cumpriu"
"alterado";"derivados_tempo";"964841";"1-1991123";"prazo_homolog_licitacao_calc";"2025-12-07";"2026-06-01"
"alterado";"derivados_tempo";"964841";"1-1991123";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964841";"1-1991123";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964842";"1-1991544";"prazo_pub_licitacao_calc";"2025-09-18";""
"alterado";"derivados_tempo";"964842";"1-1991544";"prazo_homolog_licitacao_calc";"2026-07-25";"2026-06-01"
"alterado";"derivados_tempo";"964842";"1-1991544";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"964842";"1-1991544";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964843";"1-1987943";"prazo_pub_licitacao_calc";"2025-09-13";""
"alterado";"derivados_tempo";"964843";"1-1987943";"prazo_homolog_licitacao_calc";"2026-06-04";"2026-06-01"
"alterado";"derivados_tempo";"964843";"1-1987943";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"964843";"1-1987943";"status_homolog_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"964844";"1-1990434";"prazo_pub_licitacao_calc";"2025-08-27";""
"alterado";"derivados_tempo";"964844";"1-1990434";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964844";"1-1990434";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"964845";"1-1991881";"prazo_pub_licitacao_calc";"2025-12-20";""
"alterado";"derivados_tempo";"964845";"1-1991881";"prazo_homolog_licitacao_calc";"2026-06-03";"2026-06-01"
"alterado";"derivados_tempo";"964845";"1-1991881";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"964845";"1-1991881";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964847";"1-1987932";"prazo_pub_licitacao_calc";"2026-01-03";""
"alterado";"derivados_tempo";"964847";"1-1987932";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964847";"1-1987932";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"964934";"1-1990243";"prazo_pub_licitacao_calc";"2025-02-13";""
"alterado";"derivados_tempo";"964934";"1-1990243";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964934";"1-1990243";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"964936";"1-1991620";"prazo_homolog_licitacao_calc";"2024-11-20";"2026-06-01"
"alterado";"derivados_tempo";"964936";"1-1991620";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964937";"1-1991211";"prazo_homolog_licitacao_calc";"2025-11-02";"2026-06-01"
"alterado";"derivados_tempo";"964937";"1-1991211";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964938";"1-1989254";"prazo_pub_licitacao_calc";"2026-06-09";""
"alterado";"derivados_tempo";"964938";"1-1989254";"prazo_homolog_licitacao_calc";"2025-09-12";"2026-06-01"
"alterado";"derivados_tempo";"964938";"1-1989254";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964938";"1-1989254";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964939";"1-1991759";"prazo_pub_licitacao_calc";"2026-06-18";""
"alterado";"derivados_tempo";"964939";"1-1991759";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964939";"1-1991759";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"964940";"1-1986076";"prazo_pub_licitacao_calc";"2026-03-25";""
"alterado";"derivados_tempo";"964940";"1-1986076";"prazo_homolog_licitacao_calc";"2026-02-12";"2026-06-01"
"alterado";"derivados_tempo";"964940";"1-1986076";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964940";"1-1986076";"status_homolog_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"964941";"1-1991547";"prazo_homolog_licitacao_calc";"2025-04-02";"2026-06-01"
"alterado";"derivados_tempo";"964941";"1-1991547";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"964942";"1-1990694";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964944";"1-1991882";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964944";"1-1991882";"status_homolog_licitacao_calc";"Inconsistência de base";""
"alterado";"derivados_tempo";"964945";"1-1991950";"prazo_pub_licitacao_calc";"2026-07-23";""
"alterado";"derivados_tempo";"964945";"1-1991950";"prazo_homolog_licitacao_calc";"2025-09-27";"2026-06-01"
"alterado";"derivados_tempo";"964945";"1-1991950";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964945";"1-1991950";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"964947";"1-1987195";"prazo_pub_licitacao_calc";"2026-07-29";""
"alterado";"derivados_tempo";"964947";"1-1987195";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964947";"1-1987195";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"964949";"1-1982827";"prazo_pub_licitacao_calc";"2026-03-28";""
"alterado";"derivados_tempo";"964949";"1-1982827";"prazo_homolog_licitacao_calc";"2026-05-29";"2026-06-01"
"alterado";"derivados_tempo";"964949";"1-1982827";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964949";"1-1982827";"status_homolog_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"964950";"1-1990047";"prazo_pub_licitacao_calc";"2026-02-28";""
"alterado";"derivados_tempo";"964950";"1-1990047";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964950";"1-1990047";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"964951";"1-1989999";"prazo_pub_licitacao_calc";"2026-04-29";""
"alterado";"derivados_tempo";"964951";"1-1989999";"prazo_homolog_licitacao_calc";"2026-07-28";"2026-06-01"
"alterado";"derivados_tempo";"964951";"1-1989999";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964951";"1-1989999";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964953";"1-1985135";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964954";"1-1990236";"prazo_pub_licitacao_calc";"2026-04-11";""
"alterado";"derivados_tempo";"964954";"1-1990236";"prazo_homolog_licitacao_calc";"2026-05-30";"2026-06-01"
"alterado";"derivados_tempo";"964954";"1-1990236";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964954";"1-1990236";"status_homolog_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"964955";"1-1985596";"prazo_pub_licitacao_calc";"2026-01-08";""
"alterado";"derivados_tempo";"964955";"1-1985596";"prazo_homolog_licitacao_calc";"2026-06-04";"2026-06-01"
"alterado";"derivados_tempo";"964955";"1-1985596";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"964955";"1-1985596";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964956";"1-1988601";"prazo_pub_licitacao_calc";"2026-07-23";""
"alterado";"derivados_tempo";"964956";"1-1988601";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964956";"1-1988601";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"964958";"1-1986909";"prazo_pub_licitacao_calc";"2026-04-08";""
"alterado";"derivados_tempo";"964958";"1-1986909";"prazo_homolog_licitacao_calc";"2026-07-07";"2026-06-01"
"alterado";"derivados_tempo";"964958";"1-1986909";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964958";"1-1986909";"status_homolog_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"964959";"1-1988902";"prazo_pub_licitacao_calc";"2026-04-22";""
"alterado";"derivados_tempo";"964959";"1-1988902";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964959";"1-1988902";"status_pub_licitacao_calc";"Próximos 30 dias";""
"alterado";"derivados_tempo";"964960";"1-1988926";"prazo_pub_licitacao_calc";"2026-02-05";""
"alterado";"derivados_tempo";"964960";"1-1988926";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964960";"1-1988926";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"964962";"1-1984701";"prazo_pub_licitacao_calc";"2026-04-28";""
"alterado";"derivados_tempo";"964962";"1-1984701";"prazo_homolog_licitacao_calc";"2025-07-18";"2026-06-01"
"alterado";"derivados_tempo";"964962";"1-1984701";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964962";"1-1984701";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964963";"1-1984272";"prazo_pub_licitacao_calc";"2026-03-04";""
"alterado";"derivados_tempo";"964963";"1-1984272";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964963";"1-1984272";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"964964";"1-1990437";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964965";"1-1990310";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964966";"1-1991139";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964967";"1-1991730";"prazo_pub_licitacao_calc";"2026-07-11";""
"alterado";"derivados_tempo";"964967";"1-1991730";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964967";"1-1991730";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"964968";"1-1983401";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964969";"1-1983109";"prazo_pub_licitacao_calc";"2026-03-27";""
"alterado";"derivados_tempo";"964969";"1-1983109";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964969";"1-1983109";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"964970";"1-1982720";"prazo_pub_licitacao_calc";"2026-06-03";""
"alterado";"derivados_tempo";"964970";"1-1982720";"prazo_homolog_licitacao_calc";"2026-07-28";"2026-06-01"
"alterado";"derivados_tempo";"964970";"1-1982720";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964970";"1-1982720";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964971";"1-1984405";"prazo_pub_licitacao_calc";"2025-01-21";""
"alterado";"derivados_tempo";"964971";"1-1984405";"prazo_homolog_licitacao_calc";"2025-11-07";"2026-06-01"
"alterado";"derivados_tempo";"964971";"1-1984405";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"964971";"1-1984405";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964972";"1-1983086";"prazo_pub_licitacao_calc";"2026-06-24";""
"alterado";"derivados_tempo";"964972";"1-1983086";"prazo_homolog_licitacao_calc";"2026-08-04";"2026-06-01"
"alterado";"derivados_tempo";"964972";"1-1983086";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964972";"1-1983086";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"964973";"1-1990878";"prazo_pub_licitacao_calc";"2026-02-28";""
"alterado";"derivados_tempo";"964973";"1-1990878";"prazo_homolog_licitacao_calc";"2026-04-14";"2026-06-01"
"alterado";"derivados_tempo";"964973";"1-1990878";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964973";"1-1990878";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964974";"1-1990631";"prazo_pub_licitacao_calc";"2026-07-15";""
"alterado";"derivados_tempo";"964974";"1-1990631";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964974";"1-1990631";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"964975";"1-1984269";"prazo_pub_licitacao_calc";"2026-03-28";""
"alterado";"derivados_tempo";"964975";"1-1984269";"prazo_homolog_licitacao_calc";"2025-09-04";"2026-06-01"
"alterado";"derivados_tempo";"964975";"1-1984269";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964975";"1-1984269";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964976";"1-1984954";"prazo_pub_licitacao_calc";"2026-04-28";""
"alterado";"derivados_tempo";"964976";"1-1984954";"prazo_homolog_licitacao_calc";"2026-07-04";"2026-06-01"
"alterado";"derivados_tempo";"964976";"1-1984954";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964976";"1-1984954";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964977";"1-1984460";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964978";"1-1990387";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964979";"1-1984478";"prazo_pub_licitacao_calc";"2026-01-01";""
"alterado";"derivados_tempo";"964979";"1-1984478";"prazo_homolog_licitacao_calc";"2026-02-06";"2026-06-01"
"alterado";"derivados_tempo";"964979";"1-1984478";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964979";"1-1984478";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"964980";"1-1984485";"prazo_pub_licitacao_calc";"2026-04-08";""
"alterado";"derivados_tempo";"964980";"1-1984485";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964980";"1-1984485";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"964981";"1-1986117";"prazo_pub_licitacao_calc";"2026-08-05";""
"alterado";"derivados_tempo";"964981";"1-1986117";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"964981";"1-1986117";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"964982";"1-1984491";"prazo_pub_licitacao_calc";"2026-03-28";""
